account_id,month,active_users,events,feature_adoption_score
A0396,2024-02,142,1448,0.253
A0396,2024-03,117,1315,0.416
A0396,2024-04,99,2358,0.236
A0396,2024-05,86,1876,0.221
A0396,2024-06,81,1568,0.371
A0397,2024-01,349,4256,0.187
A0397,2024-02,318,5424,0.555
A0397,2024-03,304,4840,0.244
A0397,2024-04,279,6601,0.227
A0397,2024-05,281,4610,0.274
A0397,2024-06,263,6209,0.511
A0398,2024-01,314,3751,0.61
A0398,2024-02,301,6650,0.728
A0398,2024-03,303,5820,0.808
A0398,2024-04,302,3623,0.589
A0398,2024-05,329,6426,0.422
A0398,2024-06,319,7908,0.567
A0399,2024-01,76,892,0.546
A0399,2024-02,62,1313,0.424
A0399,2024-03,77,840,0.473
A0399,2024-04,84,995,0.599
A0399,2024-05,97,1998,0.462
A0399,2024-06,87,1164,0.328
A0400,2024-01,55,1139,0.576
A0400,2024-02,38,344,0.491
A0400,2024-03,58,1276,0.502
A0400,2024-04,73,909,0.626
A0400,2024-05,91,1295,0.48
A0400,2024-06,100,1333,0.439
A0401,2024-01,289,4032,0.484
A0401,2024-02,258,2288,0.515
A0401,2024-03,231,5258,0.324
A0401,2024-04,224,3974,0.376
A0401,2024-05,219,5431,0.284
A0401,2024-06,191,4288,0.465
A0402,2024-01,250,5315,0.029
A0402,2024-02,236,5228,0.397
A0402,2024-03,203,1638,0.184
A0402,2024-04,160,1452,0.474
A0402,2024-05,148,1449,0.413
A0402,2024-06,135,2002,0.362
A0403,2024-01,236,3301,0.359
A0403,2024-02,241,2699,0.569
A0403,2024-03,251,4182,0.687
A0403,2024-04,256,2183,0.61
A0403,2024-05,264,3328,0.3
A0403,2024-06,245,5736,0.537
A0404,2024-01,206,2130,0.549
A0404,2024-02,181,2487,0.531
A0404,2024-03,197,3285,0.798
A0404,2024-04,202,3825,0.672
A0404,2024-05,209,1828,0.358
A0404,2024-06,202,2966,0.515
A0405,2024-01,101,1488,0.244
A0405,2024-02,75,1415,0.197
A0405,2024-03,56,969,0.346
A0405,2024-04,40,901,0.198
A0405,2024-05,26,305,0.435
A0405,2024-06,1,11,0.236
A0406,2024-01,289,3328,0.597
A0406,2024-02,262,4218,0.594
A0406,2024-03,290,5786,0.446
A0406,2024-04,315,6674,0.467
A0406,2024-05,287,6236,0.639
A0406,2024-06,296,4762,0.68
A0407,2024-01,313,7080,0.47
A0407,2024-02,270,2758,0.301
A0407,2024-03,249,3527,0.58
A0407,2024-04,248,2440,0.483
A0407,2024-05,215,4105,0.424
A0407,2024-06,176,2907,0.362
A0408,2024-01,25,319,0.509
A0408,2024-02,29,304,0.753
A0408,2024-03,1,8,0.386
A0408,2024-04,12,204,0.44
A0408,2024-05,1,24,0.22
A0408,2024-06,1,13,0.385
A0409,2024-01,249,4565,0.156
A0409,2024-02,185,4224,0.335
A0409,2024-03,208,1721,0.503
A0409,2024-04,177,3372,0.39
A0409,2024-05,165,4045,0.106
A0409,2024-06,142,2372,0.357
A0410,2024-01,217,4531,0.916
A0410,2024-02,205,2721,0.633
A0410,2024-03,200,3287,0.375
A0410,2024-04,177,2500,0.675
A0410,2024-05,202,5025,0.629
A0410,2024-06,181,3805,0.748
A0411,2024-01,218,2619,0.434
A0411,2024-02,238,4241,0.404
A0411,2024-03,187,1971,0.438
A0411,2024-04,177,4138,0.521
A0411,2024-05,160,1545,0.564
A0411,2024-06,154,3669,0.246
A0412,2024-01,246,5119,0.39
A0412,2024-02,246,5359,0.57
A0412,2024-03,257,4588,0.416
A0412,2024-04,265,3028,0.578
A0412,2024-05,254,3287,0.508
A0412,2024-06,283,4578,0.648
A0413,2024-01,264,2389,0.491
A0413,2024-02,303,7090,0.569
A0413,2024-03,274,2595,0.591
A0413,2024-04,293,6172,0.806
A0413,2024-05,276,3450,0.296
A0413,2024-06,286,4690,0.394
A0414,2024-01,45,377,0.787
A0414,2024-02,60,984,0.284
A0414,2024-03,68,883,0.351
A0414,2024-04,53,586,0.505
A0414,2024-05,82,895,0.558
A0414,2024-06,70,765,0.67
A0415,2024-01,347,7535,0.608
A0415,2024-02,337,3207,0.275
A0415,2024-03,342,6367,0.792
A0415,2024-04,345,5016,0.461
A0415,2024-05,352,5886,0.746
A0415,2024-06,339,4988,0.46
A0416,2024-01,80,1460,0.036
A0416,2024-02,54,580,0.429
A0416,2024-03,39,513,0.629
A0416,2024-04,61,1508,0.584
A0416,2024-05,32,726,0.305
A0416,2024-06,1,16,0.205
A0417,2024-01,222,4728,0.052
A0417,2024-02,199,3495,0.171
A0417,2024-03,211,3933,0.437
A0417,2024-04,185,1952,0.498
A0417,2024-05,167,3920,0.097
A0417,2024-06,150,3664,0.407
A0418,2024-01,341,4544,0.379
A0418,2024-02,341,2971,0.252
A0418,2024-03,328,2925,0.189
A0418,2024-04,311,7450,0.441
A0418,2024-05,282,6923,0.572
A0418,2024-06,243,4488,0.667
A0419,2024-01,151,2273,0.38
A0419,2024-02,158,3491,0.205
A0419,2024-03,108,2231,0.263
A0419,2024-04,99,1144,0.467
A0419,2024-05,88,1574,0.396
A0419,2024-06,52,439,0.299
A0420,2024-01,261,4825,0.57
A0420,2024-02,260,2769,0.655
A0420,2024-03,288,4727,0.54
A0420,2024-04,267,5371,0.595
A0420,2024-05,288,6030,0.47
A0420,2024-06,310,6408,0.461
A0421,2024-01,394,3246,0.565
A0421,2024-02,392,4115,0.607
A0421,2024-03,391,3568,0.48
A0421,2024-04,397,7821,0.742
A0421,2024-05,422,8062,0.488
A0421,2024-06,401,4138,0.489
A0422,2024-01,370,8948,0.513
A0422,2024-02,325,6874,0.522
A0422,2024-03,336,7888,0.645
A0422,2024-04,305,3604,0.418
A0422,2024-05,271,4397,0.443
A0422,2024-06,269,6498,0.176
A0423,2024-01,352,7486,0.78
A0423,2024-02,326,8106,0.406
A0423,2024-03,314,5900,0.735
A0423,2024-04,346,5425,0.672
A0423,2024-05,326,5161,0.564
A0423,2024-06,328,6890,0.542
A0424,2024-01,382,3237,0.245
A0424,2024-02,393,3701,0.545
A0424,2024-03,340,8343,0.389
A0424,2024-04,349,8551,0.362
A0424,2024-05,310,2906,0.254
A0424,2024-06,271,5043,0.108
A0425,2024-01,260,5060,0.563
A0425,2024-02,310,4762,0.639
A0425,2024-03,295,5471,0.572
A0425,2024-04,309,4546,0.488
A0425,2024-05,323,6597,0.25
A0425,2024-06,316,6866,0.463
A0426,2024-01,326,7671,0.553
A0426,2024-02,323,7170,0.348
A0426,2024-03,327,5686,0.635
A0426,2024-04,331,4475,0.763
A0426,2024-05,342,4789,0.519
A0426,2024-06,349,6590,0.805
A0427,2024-01,46,551,0.608
A0427,2024-02,68,1406,0.182
A0427,2024-03,83,1103,0.686
A0427,2024-04,34,281,0.673
A0427,2024-05,43,606,0.6
A0427,2024-06,57,1268,0.526
A0428,2024-01,152,1324,0.692
A0428,2024-02,137,1112,0.651
A0428,2024-03,157,1650,0.388
A0428,2024-04,128,1608,0.696
A0428,2024-05,159,3791,0.549
A0428,2024-06,161,3960,0.667
A0429,2024-01,112,2605,0.093
A0429,2024-02,100,1239,0.539
A0429,2024-03,77,1024,0.291
A0429,2024-04,34,573,0.38
A0429,2024-05,46,481,0.274
A0429,2024-06,22,242,0.051
A0430,2024-01,36,633,0.023
A0430,2024-02,30,744,0.323
A0430,2024-03,9,77,0.426
A0430,2024-04,1,17,0.448
A0430,2024-05,1,22,0.291
A0430,2024-06,1,15,0.565
A0431,2024-01,233,3456,0.91
A0431,2024-02,228,4477,0.635
A0431,2024-03,270,3598,0.551
A0431,2024-04,271,3383,0.663
A0431,2024-05,283,5890,0.486
A0431,2024-06,265,2323,0.418
A0432,2024-01,357,4186,0.237
A0432,2024-02,335,3043,0.264
A0432,2024-03,327,4082,0.326
A0432,2024-04,319,4287,0.461
A0432,2024-05,274,3329,0.433
A0432,2024-06,281,3141,0.118
A0433,2024-01,288,2953,0.62
A0433,2024-02,287,3436,0.804
A0433,2024-03,277,3992,0.67
A0433,2024-04,299,5978,0.588
A0433,2024-05,275,3959,0.331
A0433,2024-06,302,4174,0.574
A0434,2024-01,227,2965,0.318
A0434,2024-02,222,4752,0.353
A0434,2024-03,184,4136,0.362
A0434,2024-04,163,3385,0.314
A0434,2024-05,171,3919,0.143
A0434,2024-06,142,2302,0.53
A0435,2024-01,234,1887,0.347
A0435,2024-02,224,2367,0.213
A0435,2024-03,213,3326,0.23
A0435,2024-04,170,3271,0.366
A0435,2024-05,176,3923,0.162
A0435,2024-06,142,2997,0.381
A0436,2024-01,171,3535,0.253
A0436,2024-02,162,2600,0.398
A0436,2024-03,133,3021,0.283
A0436,2024-04,126,3144,0.51
A0436,2024-05,116,2293,0.113
A0436,2024-06,75,1471,0.072
A0437,2024-01,113,963,0.384
A0437,2024-02,95,804,0.178
A0437,2024-03,82,1858,0.327
A0437,2024-04,59,1197,0.346
A0437,2024-05,48,780,0.407
A0437,2024-06,28,472,0.173
A0438,2024-01,90,1414,0.145
A0438,2024-02,62,876,0.356
A0438,2024-03,53,1113,0.433
A0438,2024-04,26,322,0.2
A0438,2024-05,18,147,0.17
A0438,2024-06,1,21,0.392
A0439,2024-01,311,6944,0.428
A0439,2024-02,293,5827,0.253
A0439,2024-03,266,4470,0.528
A0439,2024-04,283,2537,0.468
A0439,2024-05,249,4076,0.3
A0439,2024-06,224,4021,0.219
A0440,2024-01,127,1944,0.78
A0440,2024-02,141,3383,0.678
A0440,2024-03,136,3353,0.377
A0440,2024-04,157,2291,0.29
A0440,2024-05,148,3600,0.426
A0440,2024-06,137,2820,0.672
A0441,2024-01,83,2051,0.513
A0441,2024-02,75,995,0.65
A0441,2024-03,96,961,0.49
A0441,2024-04,74,1404,0.364
A0441,2024-05,79,1430,0.525
A0441,2024-06,99,1255,0.696
A0442,2024-01,281,2606,0.54
A0442,2024-02,287,6087,0.825
A0442,2024-03,295,6340,0.841
A0442,2024-04,315,3840,0.475
A0442,2024-05,296,4790,0.695
A0442,2024-06,309,3093,0.73
A0443,2024-01,76,970,0.318
A0443,2024-02,47,1115,0.425
A0443,2024-03,47,414,0.744
A0443,2024-04,15,227,0.456
A0443,2024-05,1,9,0.52
A0443,2024-06,1,24,0.377
A0444,2024-01,52,644,0.477
A0444,2024-02,42,925,0.468
A0444,2024-03,1,12,0.179
A0444,2024-04,1,11,0.129
A0444,2024-05,1,19,0.279
A0444,2024-06,1,22,0.448
A0445,2024-01,318,3015,0.445
A0445,2024-02,302,7043,0.404
A0445,2024-03,283,5413,0.461
A0445,2024-04,270,4385,0.226
A0445,2024-05,242,5077,0.531
A0445,2024-06,268,6584,0.396
A0446,2024-01,363,4551,0.496
A0446,2024-02,363,6386,0.619
A0446,2024-03,372,3266,0.973
A0446,2024-04,381,6008,0.474
A0446,2024-05,386,8129,0.263
A0446,2024-06,382,7616,0.46
A0447,2024-01,256,2974,0.37
A0447,2024-02,224,4557,0.293
A0447,2024-03,203,4993,0.553
A0447,2024-04,195,2407,0.286
A0447,2024-05,176,2975,0.251
A0447,2024-06,156,2175,0.36
A0448,2024-01,327,7384,0.678
A0448,2024-02,302,6554,0.797
A0448,2024-03,327,3233,0.46
A0448,2024-04,325,7054,0.555
A0448,2024-05,336,5554,0.479
A0448,2024-06,333,6382,0.526
A0449,2024-01,289,4140,0.425
A0449,2024-02,295,6817,0.45
A0449,2024-03,331,8019,0.731
A0449,2024-04,307,7240,0.638
A0449,2024-05,307,7661,0.818
A0449,2024-06,291,6226,0.579
A0450,2024-01,230,4978,0.195
A0450,2024-02,180,3008,0.378
A0450,2024-03,202,4782,0.371
A0450,2024-04,182,3933,0.247
A0450,2024-05,205,2771,0.5
A0450,2024-06,174,2805,0.477
A0451,2024-01,107,1720,0.129
A0451,2024-02,69,710,0.573
A0451,2024-03,43,1039,0.4
A0451,2024-04,32,614,0.391
A0451,2024-05,14,132,0.475
A0451,2024-06,1,22,0.453
A0452,2024-01,238,4909,0.243
A0452,2024-02,219,1917,0.416
A0452,2024-03,211,2062,0.388
A0452,2024-04,217,2211,0.222
A0452,2024-05,167,3930,0.423
A0452,2024-06,158,3164,0.516
A0453,2024-01,166,3089,0.48
A0453,2024-02,174,3410,0.37
A0453,2024-03,139,2464,0.411
A0453,2024-04,127,1979,0.345
A0453,2024-05,96,1286,0.459
A0453,2024-06,84,1605,0.226
A0454,2024-01,65,845,0.455
A0454,2024-02,33,371,0.174
A0454,2024-03,7,160,0.554
A0454,2024-04,7,169,0.325
A0454,2024-05,1,11,0.298
A0454,2024-06,1,17,0.174
A0455,2024-01,212,4960,0.411
A0455,2024-02,185,4249,0.477
A0455,2024-03,197,4674,0.342
A0455,2024-04,160,2349,0.598
A0455,2024-05,153,2874,0.435
A0455,2024-06,132,2215,0.313
A0456,2024-01,301,4869,0.422
A0456,2024-02,265,6534,0.204
A0456,2024-03,253,4765,0.461
A0456,2024-04,245,2798,0.407
A0456,2024-05,226,4741,0.425
A0456,2024-06,176,4286,0.555
A0457,2024-01,259,4140,0.458
A0457,2024-02,286,3093,0.567
A0457,2024-03,285,2650,0.67
A0457,2024-04,276,2852,0.153
A0457,2024-05,277,5012,0.654
A0457,2024-06,293,5481,0.801
A0458,2024-01,39,527,0.488
A0458,2024-02,37,399,0.392
A0458,2024-03,28,664,0.128
A0458,2024-04,1,8,0.237
A0458,2024-05,1,16,0.219
A0458,2024-06,1,20,0.48
A0459,2024-01,218,4605,0.438
A0459,2024-02,198,3186,0.156
A0459,2024-03,170,2852,0.49
A0459,2024-04,186,2106,0.443
A0459,2024-05,143,1741,0.558
A0459,2024-06,152,2937,0.407
A0460,2024-01,232,2971,0.784
A0460,2024-02,244,2243,0.327
A0460,2024-03,257,4120,0.742
A0460,2024-04,277,3607,0.564
A0460,2024-05,282,3677,0.484
A0460,2024-06,294,6625,0.545
A0461,2024-01,168,3758,0.622
A0461,2024-02,177,1634,0.526
A0461,2024-03,194,3020,0.358
A0461,2024-04,171,2485,0.612
A0461,2024-05,192,2206,0.556
A0461,2024-06,196,4764,0.547
A0462,2024-01,96,2067,0.408
A0462,2024-02,54,865,0.373
A0462,2024-03,34,812,0.452
A0462,2024-04,39,441,0.419
A0462,2024-05,20,164,0.245
A0462,2024-06,6,145,0.435
A0463,2024-01,290,3597,0.489
A0463,2024-02,300,5214,0.282
A0463,2024-03,260,2100,0.349
A0463,2024-04,265,2203,0.291
A0463,2024-05,258,2536,0.218
A0463,2024-06,233,2773,0.285
A0464,2024-01,330,5705,0.642
A0464,2024-02,320,3419,0.562
A0464,2024-03,312,3100,0.564
A0464,2024-04,323,7702,0.49
A0464,2024-05,331,7447,0.864
A0464,2024-06,305,5848,0.693
A0465,2024-01,326,3837,0.144
A0465,2024-02,298,5545,0.164
A0465,2024-03,277,2995,0.508
A0465,2024-04,275,3440,0.355
A0465,2024-05,222,2219,0.297
A0465,2024-06,223,3501,0.38
A0466,2024-01,219,3067,0.382
A0466,2024-02,215,4724,0.415
A0466,2024-03,208,2311,0.573
A0466,2024-04,233,5054,0.223
A0466,2024-05,224,4289,0.626
A0466,2024-06,214,4215,0.539
A0467,2024-01,322,5848,0.181
A0467,2024-02,309,6764,0.437
A0467,2024-03,274,5453,0.248
A0467,2024-04,275,3102,0.483
A0467,2024-05,254,6253,0.509
A0467,2024-06,234,5227,0.442
A0468,2024-01,64,803,0.471
A0468,2024-02,65,1136,0.463
A0468,2024-03,42,677,0.44
A0468,2024-04,66,1293,0.271
A0468,2024-05,66,880,0.548
A0468,2024-06,81,830,0.776
A0469,2024-01,99,1692,0.366
A0469,2024-02,57,1223,0.316
A0469,2024-03,35,587,0.305
A0469,2024-04,35,562,0.455
A0469,2024-05,35,861,0.636
A0469,2024-06,1,22,0.423
A0470,2024-01,209,2826,0.315
A0470,2024-02,194,4543,0.318
A0470,2024-03,194,4047,0.555
A0470,2024-04,161,1366,0.218
A0470,2024-05,173,1644,0.298
A0470,2024-06,153,2003,0.571
A0471,2024-01,115,1429,0.342
A0471,2024-02,92,2081,0.506
A0471,2024-03,84,1250,0.691
A0471,2024-04,50,820,0.31
A0471,2024-05,38,694,0.273
A0471,2024-06,25,443,0.512
A0472,2024-01,174,2474,0.51
A0472,2024-02,147,1194,0.76
A0472,2024-03,165,3521,0.073
A0472,2024-04,139,1550,0.549
A0472,2024-05,97,1483,0.254
A0472,2024-06,83,1296,0.152
A0473,2024-01,197,4819,0.744
A0473,2024-02,211,5061,0.412
A0473,2024-03,208,4391,0.54
A0473,2024-04,230,3875,0.674
A0473,2024-05,225,3022,0.573
A0473,2024-06,235,5425,0.443
A0474,2024-01,103,1000,0.38
A0474,2024-02,121,2759,0.312
A0474,2024-03,90,1878,0.659
A0474,2024-04,124,2725,0.679
A0474,2024-05,98,1320,0.668
A0474,2024-06,125,1742,0.744
A0475,2024-01,223,2404,0.319
A0475,2024-02,201,4014,0.417
A0475,2024-03,183,2441,0.589
A0475,2024-04,166,3248,0.179
A0475,2024-05,167,2044,0.471
A0475,2024-06,139,2607,0.472
A0476,2024-01,293,4840,0.184
A0476,2024-02,281,6275,0.512
A0476,2024-03,266,5487,0.252
A0476,2024-04,247,5182,0.355
A0476,2024-05,231,4975,0.349
A0476,2024-06,208,3271,0.627
A0477,2024-01,341,6703,0.685
A0477,2024-02,314,4074,0.543
A0477,2024-03,337,4999,0.452
A0477,2024-04,331,3588,0.261
A0477,2024-05,323,3209,0.277
A0477,2024-06,336,4209,0.825
A0478,2024-01,256,3733,0.435
A0478,2024-02,252,5963,0.503
A0478,2024-03,268,2268,0.633
A0478,2024-04,265,2360,0.746
A0478,2024-05,262,5702,0.356
A0478,2024-06,243,2930,0.5
A0479,2024-01,270,6118,0.243
A0479,2024-02,275,3316,0.3
A0479,2024-03,240,2753,0.48
A0479,2024-04,225,2904,0.313
A0479,2024-05,209,3458,0.446
A0479,2024-06,184,3533,0.725
A0480,2024-01,312,6032,0.308
A0480,2024-02,336,4111,0.912
A0480,2024-03,311,5145,0.466
A0480,2024-04,326,6806,0.584
A0480,2024-05,313,5346,0.722
A0480,2024-06,322,3922,0.527
A0481,2024-01,316,4014,0.342
A0481,2024-02,296,4822,0.222
A0481,2024-03,274,6617,0.284
A0481,2024-04,270,6707,0.0
A0481,2024-05,242,5268,0.46
A0481,2024-06,224,1915,0.311
A0482,2024-01,357,5308,0.078
A0482,2024-02,330,6927,0.014
A0482,2024-03,303,4468,0.331
A0482,2024-04,305,6914,0.583
A0482,2024-05,273,4264,0.161
A0482,2024-06,288,6086,0.279
A0483,2024-01,56,666,0.407
A0483,2024-02,29,378,0.423
A0483,2024-03,10,138,0.313
A0483,2024-04,1,8,0.312
A0483,2024-05,1,17,0.528
A0483,2024-06,1,22,0.355
A0484,2024-01,149,1966,0.716
A0484,2024-02,125,2745,0.625
A0484,2024-03,149,3593,0.813
A0484,2024-04,161,2793,0.371
A0484,2024-05,161,3642,0.246
A0484,2024-06,167,2100,0.279
A0485,2024-01,140,1330,0.807
A0485,2024-02,141,1661,0.323
A0485,2024-03,159,1368,0.681
A0485,2024-04,176,3834,0.628
A0485,2024-05,147,3014,0.463
A0485,2024-06,173,2850,0.829
A0486,2024-01,65,1154,0.525
A0486,2024-02,54,1250,0.519
A0486,2024-03,49,1138,0.489
A0486,2024-04,39,620,0.627
A0486,2024-05,75,1874,0.491
A0486,2024-06,57,1122,0.456
A0487,2024-01,40,462,0.439
A0487,2024-02,42,563,0.327
A0487,2024-03,43,468,0.482
A0487,2024-04,31,310,0.571
A0487,2024-05,50,1035,0.381
A0487,2024-06,32,793,0.566
A0488,2024-01,354,3575,0.187
A0488,2024-02,319,2995,0.376
A0488,2024-03,306,3626,0.37
A0488,2024-04,266,3130,0.381
A0488,2024-05,255,6246,0.408
A0488,2024-06,261,5081,0.284
A0489,2024-01,99,2234,0.543
A0489,2024-02,58,1208,0.299
A0489,2024-03,47,650,0.509
A0489,2024-04,39,433,0.45
A0489,2024-05,4,91,0.579
A0489,2024-06,1,22,0.419
A0490,2024-01,142,2712,0.176
A0490,2024-02,112,1047,0.309
A0490,2024-03,117,1606,0.135
A0490,2024-04,80,1854,0.462
A0490,2024-05,57,750,0.342
A0490,2024-06,54,572,0.217
A0491,2024-01,378,7914,0.251
A0491,2024-02,374,5733,0.397
A0491,2024-03,329,4310,0.464
A0491,2024-04,337,4136,0.339
A0491,2024-05,305,6159,0.269
A0491,2024-06,275,4727,0.27
A0492,2024-01,317,3483,0.379
A0492,2024-02,331,6484,0.593
A0492,2024-03,302,5152,0.478
A0492,2024-04,263,2983,0.496
A0492,2024-05,264,5645,0.222
A0492,2024-06,259,5657,0.345
A0493,2024-01,349,3002,0.6
A0493,2024-02,360,5168,0.594
A0493,2024-03,382,9326,0.63
A0493,2024-04,388,7725,0.562
A0493,2024-05,359,7197,0.416
A0493,2024-06,377,8255,0.923
A0494,2024-01,47,1025,0.35
A0494,2024-02,48,922,0.211
A0494,2024-03,27,578,0.507
A0494,2024-04,6,131,0.453
A0494,2024-05,1,15,0.46
A0494,2024-06,1,12,0.457
A0495,2024-01,299,5622,0.401
A0495,2024-02,301,5546,0.452
A0495,2024-03,272,5256,0.605
A0495,2024-04,262,6105,0.355
A0495,2024-05,253,3121,0.272
A0495,2024-06,218,2599,0.416
A0496,2024-01,113,1133,0.216
A0496,2024-02,92,1367,0.544
A0496,2024-03,105,2077,0.251
A0496,2024-04,40,381,0.234
A0496,2024-05,2,43,0.458
A0496,2024-06,20,249,0.107
A0497,2024-01,111,2770,0.476
A0497,2024-02,115,927,0.579
A0497,2024-03,116,971,0.647
A0497,2024-04,96,1358,0.622
A0497,2024-05,113,1978,0.57
A0497,2024-06,99,2275,0.607
A0498,2024-01,172,2795,0.361
A0498,2024-02,186,2649,0.596
A0498,2024-03,193,2377,0.696
A0498,2024-04,175,1757,0.644
A0498,2024-05,179,3469,0.488
A0498,2024-06,183,2381,0.606
A0499,2024-01,188,2759,0.589
A0499,2024-02,173,3729,0.681
A0499,2024-03,181,2669,0.406
A0499,2024-04,208,2763,0.713
A0499,2024-05,190,1779,0.749
A0499,2024-06,197,1825,0.394
A0500,2024-01,109,2184,0.651
A0500,2024-02,134,2495,0.673
A0500,2024-03,118,2327,0.681
A0500,2024-04,145,2266,0.45
A0500,2024-05,113,1963,0.512
A0500,2024-06,123,2052,0.55
A0501,2024-01,325,4537,0.328
A0501,2024-02,280,3488,0.321
A0501,2024-03,289,3530,0.274
A0501,2024-04,258,5564,0.313
A0501,2024-05,261,3668,0.256
A0501,2024-06,223,4426,0.424
A0502,2024-01,269,2216,0.335
A0502,2024-02,232,3483,0.085
A0502,2024-03,222,2435,0.528
A0502,2024-04,240,5183,0.22
A0502,2024-05,200,4454,0.58
A0502,2024-06,163,3749,0.478
A0503,2024-01,378,4309,0.689
A0503,2024-02,374,5823,0.699
A0503,2024-03,379,8479,0.672
A0503,2024-04,400,7186,0.548
A0503,2024-05,397,9751,0.717
A0503,2024-06,407,9128,0.409
A0504,2024-01,82,1435,0.508
A0504,2024-02,58,1180,0.438
A0504,2024-03,25,300,0.405
A0504,2024-04,15,332,0.377
A0504,2024-05,7,91,0.503
A0504,2024-06,1,12,0.329
A0505,2024-01,58,1113,0.299
A0505,2024-02,56,1275,0.456
A0505,2024-03,34,473,0.646
A0505,2024-04,12,229,0.28
A0505,2024-05,1,11,0.351
A0505,2024-06,1,22,0.378
A0506,2024-01,368,7181,0.723
A0506,2024-02,403,6524,0.752
A0506,2024-03,412,5152,0.498
A0506,2024-04,418,9689,0.632
A0506,2024-05,424,8992,0.714
A0506,2024-06,418,6019,0.403
A0507,2024-01,303,3399,0.416
A0507,2024-02,253,5199,0.434
A0507,2024-03,234,3973,0.498
A0507,2024-04,226,2933,0.22
A0507,2024-05,213,2661,0.05
A0507,2024-06,197,4031,0.572
A0508,2024-01,87,1795,0.417
A0508,2024-02,64,1377,0.742
A0508,2024-03,78,1172,0.636
A0508,2024-04,91,2009,0.601
A0508,2024-05,85,1758,0.721
A0508,2024-06,88,1625,0.602
A0509,2024-01,237,3717,0.54
A0509,2024-02,205,2903,0.425
A0509,2024-03,209,2994,0.885
A0509,2024-04,248,3653,0.651
A0509,2024-05,240,5939,0.384
A0509,2024-06,223,4795,0.455
A0510,2024-01,354,3500,0.296
A0510,2024-02,314,6769,0.259
A0510,2024-03,292,6073,0.375
A0510,2024-04,292,6694,0.518
A0510,2024-05,255,5593,0.304
A0510,2024-06,250,6202,0.569
A0511,2024-01,327,3743,0.233
A0511,2024-02,298,6156,0.478
A0511,2024-03,289,4078,0.15
A0511,2024-04,257,3408,0.413
A0511,2024-05,242,2107,0.303
A0511,2024-06,209,4157,0.086
A0512,2024-01,379,8933,0.735
A0512,2024-02,371,8851,0.288
A0512,2024-03,383,3905,0.665
A0512,2024-04,365,4371,0.404
A0512,2024-05,376,3896,0.644
A0512,2024-06,390,8844,0.535
A0513,2024-01,159,2113,0.547
A0513,2024-02,164,3202,0.817
A0513,2024-03,144,2919,0.755
A0513,2024-04,153,1927,0.395
A0513,2024-05,195,2201,0.782
A0513,2024-06,173,3853,0.542
A0514,2024-01,237,5820,0.281
A0514,2024-02,219,2046,0.379
A0514,2024-03,201,1795,0.278
A0514,2024-04,197,4728,0.362
A0514,2024-05,196,3422,0.671
A0514,2024-06,151,2097,0.244
A0515,2024-01,188,4290,0.271
A0515,2024-02,227,5052,0.433
A0515,2024-03,222,2331,0.674
A0515,2024-04,204,2525,0.718
A0515,2024-05,219,3562,0.736
A0515,2024-06,205,4716,0.637
A0516,2024-01,56,607,0.64
A0516,2024-02,51,413,0.587
A0516,2024-03,45,1050,0.474
A0516,2024-04,29,581,0.465
A0516,2024-05,55,868,0.44
A0516,2024-06,43,858,0.728
A0517,2024-01,110,1910,0.449
A0517,2024-02,124,2313,0.5
A0517,2024-03,126,1669,0.6
A0517,2024-04,144,1537,0.572
A0517,2024-05,171,2690,0.585
A0517,2024-06,173,2694,0.719
A0518,2024-01,342,6855,0.24
A0518,2024-02,332,5902,0.327
A0518,2024-03,309,5688,0.168
A0518,2024-04,302,2918,0.287
A0518,2024-05,295,3230,0.291
A0518,2024-06,259,6465,0.37
A0519,2024-01,186,1581,0.415
A0519,2024-02,179,3170,0.677
A0519,2024-03,154,1738,0.611
A0519,2024-04,168,1994,0.616
A0519,2024-05,200,3936,0.61
A0519,2024-06,179,3060,0.772
A0520,2024-01,138,1986,0.726
A0520,2024-02,122,2543,0.653
A0520,2024-03,140,1636,0.973
A0520,2024-04,145,1722,0.597
A0520,2024-05,153,1429,0.689
A0520,2024-06,151,2476,0.619
A0521,2024-01,319,3557,0.445
A0521,2024-02,279,5276,0.23
A0521,2024-03,277,4241,0.465
A0521,2024-04,243,4122,0.355
A0521,2024-05,234,5104,0.456
A0521,2024-06,211,3178,0.348
A0522,2024-01,194,3481,0.414
A0522,2024-02,175,2768,0.36
A0522,2024-03,146,2797,0.2
A0522,2024-04,157,1466,0.341
A0522,2024-05,130,1052,0.479
A0522,2024-06,115,2034,0.321
A0523,2024-01,361,4278,0.787
A0523,2024-02,352,6929,0.418
A0523,2024-03,374,6641,0.776
A0523,2024-04,356,8884,0.539
A0523,2024-05,381,7060,0.5
A0523,2024-06,376,5705,0.4
A0524,2024-01,217,3188,0.617
A0524,2024-02,228,3803,0.761
A0524,2024-03,230,4699,0.449
A0524,2024-04,257,6354,0.788
A0524,2024-05,267,4348,0.433
A0524,2024-06,262,4873,0.493
A0525,2024-01,80,1321,0.501
A0525,2024-02,94,1077,0.539
A0525,2024-03,118,1586,0.685
A0525,2024-04,61,1089,0.263
A0525,2024-05,120,2096,0.395
A0525,2024-06,111,965,0.754
A0526,2024-01,308,4770,0.865
A0526,2024-02,326,6575,0.91
A0526,2024-03,340,6559,0.532
A0526,2024-04,355,3620,0.669
A0526,2024-05,331,8176,0.44
